CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20230307013833PS,9463176,3/6/2023 12:00:00 AM,P230650836,3,3/6/2023 12:00:00 AM,3/6/2023 12:00:00 AM,22:14:53,10851,STOLEN VEHICLE,R,Report taken,[1600]-[1700] BRIARCREST CT ,San Jose,CA
20230530220215PD,9570701,5/30/2023 12:00:00 AM,P231500902,2,5/30/2023 12:00:00 AM,5/30/2023 12:00:00 AM,22:00:57,1179,"VEHICLE ACCIDENT, AMB DISPATCHED",DUPNCAN,No Disposition,,San Jose,CA
20231129171253PS,9804383,11/29/2023 12:00:00 AM,P233330675,2,11/29/2023 12:00:00 AM,11/29/2023 12:00:00 AM,17:04:09,1066W,SUSPICIOUS PERSON W/ WEAPON,CAN,Canceled,[400]-[500] CROSSLEES DR ,San Jose,CA
20230730231905PD,9649450,7/30/2023 12:00:00 AM,P232110829,3,7/30/2023 12:00:00 AM,7/30/2023 12:00:00 AM,20:25:53,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[1500]-[1600] CRAGWOOD LN ,San Jose,CA
20230201093322PS,9422054,2/1/2023 12:00:00 AM,P230320200,5,2/1/2023 12:00:00 AM,2/1/2023 12:00:00 AM,08:07:40,22500,PARKING VIOLATION,R,Report taken,[900]-[1000] BOYNTON AV ,San Jose,CA
20230121213528PS,9408612,1/23/2023 12:00:00 AM,P230210572,3,1/21/2023 12:00:00 AM,1/21/2023 12:00:00 AM,17:23:04,484,THEFT,N,No report required; dispatch record only,[800]-[900] BLOSSOM HILL RD ,San Jose,CA
20230331151938PD,9493870,3/31/2023 12:00:00 AM,P230900505,2,3/31/2023 12:00:00 AM,3/31/2023 12:00:00 AM,14:35:45,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[100]-[200] BERNAL RD ,San Jose,CA
20230426214848PD,9526882,4/26/2023 12:00:00 AM,P231160859,2,4/26/2023 12:00:00 AM,4/26/2023 12:00:00 AM,21:46:10,415,DISTURBANCE,CAN,Canceled,[1600]-[1700] TULLY RD ,San Jose,CA
20231111113714PS,9781812,11/11/2023 12:00:00 AM,P233150285,3,11/11/2023 12:00:00 AM,11/11/2023 12:00:00 AM,10:24:49,484,THEFT,CAN,Canceled,[1100]-[1200] STORY RD ,San Jose,CA
20231228210918PS,9841033,12/28/2023 12:00:00 AM,P233620850,2,12/28/2023 12:00:00 AM,12/28/2023 12:00:00 AM,21:03:28,911UNK,UNK TYPE 911 CALL,DUPNCAN,No Disposition,OLD BAYSHORE HY & BERING DR,San Jose,CA
20230926115257PD,9723505,9/26/2023 12:00:00 AM,P232690357,2,9/26/2023 12:00:00 AM,9/26/2023 12:00:00 AM,11:18:40,415,DISTURBANCE,N,No report required; dispatch record only,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20230506204103PD,9539201,5/6/2023 12:00:00 AM,P231260897,4,5/6/2023 12:00:00 AM,5/6/2023 12:00:00 AM,20:31:58,22500,PARKING VIOLATION,CAN,Canceled,GRANITE CREEK PL & ADOBE CREEK CT,San Jose,CA
20230405213815PD,9500586,4/5/2023 12:00:00 AM,P230950846,3,4/5/2023 12:00:00 AM,4/5/2023 12:00:00 AM,20:13:25,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[900]-[1000] LUNDY AV ,San Jose,CA
20230408162033PD,9504079,4/8/2023 12:00:00 AM,P230980472,3,4/8/2023 12:00:00 AM,4/8/2023 12:00:00 AM,13:50:38,484,THEFT,C,Criminal Citation,[1600]-[1600] SARATOGA AV ,San Jose,CA
20230420080051PD,9518542,4/20/2023 12:00:00 AM,P231100178,6,4/20/2023 12:00:00 AM,4/20/2023 12:00:00 AM,07:43:15,1195,VEHICLE STOP,N,No report required; dispatch record only,FRUITDALE AV & SOUTHWEST EX,San Jose,CA
20231006110954PD,9736061,10/6/2023 12:00:00 AM,P232790303,2,10/6/2023 12:00:00 AM,10/6/2023 12:00:00 AM,10:19:18,415A,"DISTURBANCE, FIGHT",G,Gone on Arrival/unable to locate,[300]-[400] S WILLARD AV ,San Jose,CA
20231212225140PS,9821249,12/12/2023 12:00:00 AM,P233460953,3,12/12/2023 12:00:00 AM,12/12/2023 12:00:00 AM,22:40:50,602PC,TRESPASSING,CAN,Canceled,[6100]-[6200] BOLLINGER RD ,San Jose,CA
20230603022345PD,9574490,6/2/2023 12:00:00 AM,P231530940,2,6/2/2023 12:00:00 AM,6/2/2023 12:00:00 AM,21:34:51,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[200]-[200] FORD RD ,San Jose,CA
20231228025254PS,9839587,12/27/2023 12:00:00 AM,P233610668,2,12/27/2023 12:00:00 AM,12/27/2023 12:00:00 AM,17:19:45,243.2,BATTERY ON A PEACE OFFICER,O,Supplemental report taken,HOSPITAL PY & COTTLE RD,San Jose,CA
20231005011451PD,9734484,10/5/2023 12:00:00 AM,P232780019,2,10/5/2023 12:00:00 AM,10/5/2023 12:00:00 AM,00:30:17,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[200]-[200] E SANTA CLARA ST ,San Jose,CA
20230914204810PD,9708818,9/14/2023 12:00:00 AM,P232570656,3,9/14/2023 12:00:00 AM,9/14/2023 12:00:00 AM,16:13:52,1066,SUSPICIOUS PERSON,CAN,Canceled,[2400]-[2500] ARAM AV ,San Jose,CA
20231126172255PS,9800471,11/26/2023 12:00:00 AM,P233300553,2,11/26/2023 12:00:00 AM,11/26/2023 12:00:00 AM,16:53:22,1181,"VEHICLE ACCIDENT, MINOR INJURIES",R,Report taken,[1000]-[1100] STORY RD ,San Jose,CA
20230522121002PD,9559674,5/22/2023 12:00:00 AM,P231420395,2,5/22/2023 12:00:00 AM,5/22/2023 12:00:00 AM,11:44:49,6M,MISDEMEANOR WANT,H,Courtesy Service/Citizen or agency assist,LENFEST RD & LAS PLUMAS AV,San Jose,CA
20230117003609PS,9402880,1/17/2023 12:00:00 AM,P230170023,6,1/17/2023 12:00:00 AM,1/17/2023 12:00:00 AM,00:26:42,1195,VEHICLE STOP,N,No report required; dispatch record only,BRANHAM LN & JARVIS AV,San Jose,CA
20230226193956PS,9453409,2/26/2023 12:00:00 AM,P230570674,3,2/26/2023 12:00:00 AM,2/26/2023 12:00:00 AM,18:23:33,484,THEFT,N,No report required; dispatch record only,[1100]-[1200] ARABICA TR ,San Jose,CA
20231016055210PD,9748631,10/16/2023 12:00:00 AM,P232890105,2,10/16/2023 12:00:00 AM,10/16/2023 12:00:00 AM,03:47:51,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,DRYWOOD LN & WARMWOOD LN,San Jose,CA
20230505164903PD,9537510,5/5/2023 12:00:00 AM,P231250665,6,5/5/2023 12:00:00 AM,5/5/2023 12:00:00 AM,16:44:14,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & GALAHAD AV,San Jose,CA
20230613072519PD,9587596,6/13/2023 12:00:00 AM,P231640157,3,6/13/2023 12:00:00 AM,6/13/2023 12:00:00 AM,06:15:26,1033A,"ALARM, AUDIBLE",CAN,Canceled,[100]-[200] W TASMAN DR ,San Jose,CA
20230621161620PD,9598422,6/21/2023 12:00:00 AM,P231720447,5,6/21/2023 12:00:00 AM,6/21/2023 12:00:00 AM,12:55:14,10851R,RECOVERED STOLEN VEHICLE,O,Supplemental report taken,[1300]-[1400] BAL HARBOR WY ,San Jose,CA
20230505080547PD,9536917,5/5/2023 12:00:00 AM,P231250194,3,5/5/2023 12:00:00 AM,5/5/2023 12:00:00 AM,08:04:50,23103,RECKLESS DRIVING,N,No report required; dispatch record only,,San Jose,CA
20230123131308PS,9410866,1/23/2023 12:00:00 AM,P230230553,3,1/23/2023 12:00:00 AM,1/23/2023 12:00:00 AM,13:12:24,1125,TRAFFIC HAZARD,DUPNCAN,No Disposition,,San Jose,CA
20230628094022PD,9606973,6/28/2023 12:00:00 AM,P231790134,3,6/28/2023 12:00:00 AM,6/28/2023 12:00:00 AM,05:30:51,1154,SUSPICIOUS VEHICLE,R,Report taken,[6300]-[6400] PEARLROTH DR ,San Jose,CA
20230225123524PS,9451805,2/25/2023 12:00:00 AM,P230560354,3,2/25/2023 12:00:00 AM,2/25/2023 12:00:00 AM,11:39:10,602PC,TRESPASSING,N,No report required; dispatch record only,[400]-[500] E JULIAN ST ,San Jose,CA
20230424092630PD,9523554,4/24/2023 12:00:00 AM,P231140224,3,4/24/2023 12:00:00 AM,4/24/2023 12:00:00 AM,08:51:22,23103,RECKLESS DRIVING,N,No report required; dispatch record only,SANTA TERESA BL & BLOSSOM HILL RD,San Jose,CA
20230215105617PS,9438959,2/15/2023 12:00:00 AM,P230460288,3,2/15/2023 12:00:00 AM,2/15/2023 12:00:00 AM,09:56:18,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[1700]-[1800] BERRYESSA RD ,San Jose,CA
20230904220106PD,9695953,9/4/2023 12:00:00 AM,P232470859,4,9/4/2023 12:00:00 AM,9/4/2023 12:00:00 AM,21:56:59,415M,"DISTURBANCE, MUSIC",NR,No Response,[5700]-[5800] CANNA LN ,San Jose,CA
20230709205555PD,9622133,7/9/2023 12:00:00 AM,P231900719,2,7/9/2023 12:00:00 AM,7/9/2023 12:00:00 AM,20:27:05,1066,SUSPICIOUS PERSON,G,Gone on Arrival/unable to locate,VISTAMONT DR & RODNEY DR,San Jose,CA
20230729020822PD,9647160,7/29/2023 12:00:00 AM,P232100039,3,7/29/2023 12:00:00 AM,7/29/2023 12:00:00 AM,00:39:31,DVRO,VIOLATION OF PROTECTIVE ORDER,N,No report required; dispatch record only,[2100]-[2200] ALUM ROCK AV ,San Jose,CA
20230920101017PD,9715821,9/24/2023 12:00:00 AM,P232630170,3,9/20/2023 12:00:00 AM,9/20/2023 12:00:00 AM,07:38:03,10851,STOLEN VEHICLE,R,Report taken,[100]-[200] N 25TH ST ,San Jose,CA
20230410034421PD,9506108,4/10/2023 12:00:00 AM,P231000119,3,4/10/2023 12:00:00 AM,4/10/2023 12:00:00 AM,03:32:57,1033A,"ALARM, AUDIBLE",U,Unfounded event,[2500]-[2600] BERRYESSA RD ,San Jose,CA
20230430044135PD,9531003,4/30/2023 12:00:00 AM,P231200100,4,4/30/2023 12:00:00 AM,4/30/2023 12:00:00 AM,01:57:41,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[3500]-[3600] CEDARDALE DR ,San Jose,CA
20231222065354PS,9833181,12/22/2023 12:00:00 AM,P233560140,2,12/22/2023 12:00:00 AM,12/22/2023 12:00:00 AM,05:52:04,1066,SUSPICIOUS PERSON,G,Gone on Arrival/unable to locate,[0]-[100] N JACKSON AV ,San Jose,CA
20230222172548PS,9448438,2/22/2023 12:00:00 AM,P230530632,6,2/22/2023 12:00:00 AM,2/22/2023 12:00:00 AM,16:43:37,1195,VEHICLE STOP,N,No report required; dispatch record only,S KING RD & STORY RD,San Jose,CA
20231014210603PD,9746864,10/14/2023 12:00:00 AM,P232870770,3,10/14/2023 12:00:00 AM,10/14/2023 12:00:00 AM,18:55:28,415,DISTURBANCE,N,No report required; dispatch record only,[900]-[1000] NORMINGTON WY ,San Jose,CA
20230513012248PD,9547179,5/13/2023 12:00:00 AM,P231330041,2,5/13/2023 12:00:00 AM,5/13/2023 12:00:00 AM,01:00:21,WELCKEMS,WELFARE CHECK (COMBINED EVENT),N,No report required; dispatch record only,SENTER RD & E CAPITOL EX,San Jose,CA
20230127200449PS,9416400,1/27/2023 12:00:00 AM,P230270714,2,1/27/2023 12:00:00 AM,1/27/2023 12:00:00 AM,19:01:55,1184,TRAFFIC CONTROL,H,Courtesy Service/Citizen or agency assist,[1800]-[1900] TOPEKA AV ,San Jose,CA
20230725043700PD,9641863,7/25/2023 12:00:00 AM,P232060110,2,7/25/2023 12:00:00 AM,7/25/2023 12:00:00 AM,03:54:09,1070,PROWLER,N,No report required; dispatch record only,[1500]-[1600] MACKEY AV ,San Jose,CA
20230929153352PD,9727539,9/29/2023 12:00:00 AM,P232720527,3,9/29/2023 12:00:00 AM,9/29/2023 12:00:00 AM,15:05:46,23103,RECKLESS DRIVING,N,No report required; dispatch record only,CAPITOL FROM MONTEREY RP & MONTEREY RD,San Jose,CA
20231217105315PS,9827056,12/17/2023 12:00:00 AM,P233510327,3,12/17/2023 12:00:00 AM,12/17/2023 12:00:00 AM,10:31:14,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1200]-[1300] SHORTRIDGE AV ,San Jose,CA
20230327065921PD,9488394,3/27/2023 12:00:00 AM,P230860133,3,3/27/2023 12:00:00 AM,3/27/2023 12:00:00 AM,06:18:45,23103,RECKLESS DRIVING,N,No report required; dispatch record only,[1800]-[1800] STOKES ST ,San Jose,CA
20230321001336PD,9480860,3/20/2023 12:00:00 AM,P230790964,6,3/20/2023 12:00:00 AM,3/20/2023 12:00:00 AM,23:54:05,1195,VEHICLE STOP,N,No report required; dispatch record only,SOUTHWEST EX & FRUITDALE AV,San Jose,CA
20230227095349PS,9453945,2/27/2023 12:00:00 AM,P230580188,5,2/27/2023 12:00:00 AM,2/27/2023 12:00:00 AM,08:02:36,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,[3100]-[3200] WILLIAMS RD ,San Jose,CA
20230103011301PS,9385481,1/3/2023 12:00:00 AM,P230030034,3,1/3/2023 12:00:00 AM,1/3/2023 12:00:00 AM,00:48:53,242,BATTERY,CAN,Canceled,[700]-[800] S BASCOM AV ,San Jose,CA
20230601200243PD,9573053,6/1/2023 12:00:00 AM,P231520828,3,6/1/2023 12:00:00 AM,6/1/2023 12:00:00 AM,19:06:26,1033A,"ALARM, AUDIBLE",CAN,Canceled,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20230509162902PD,9542755,5/9/2023 12:00:00 AM,P231290624,2,5/9/2023 12:00:00 AM,5/9/2023 12:00:00 AM,16:01:35,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[7000]-[7100] SANTA TERESA BL ,San Jose,CA
20230814181916PD,9668708,8/14/2023 12:00:00 AM,P232260769,6,8/14/2023 12:00:00 AM,8/14/2023 12:00:00 AM,18:17:05,1195,VEHICLE STOP,N,No report required; dispatch record only,LOS ESTEROS RD & GRAND BL,San Jose,CA
20230821091238PD,9676892,8/21/2023 12:00:00 AM,P232330160,3,8/21/2023 12:00:00 AM,8/21/2023 12:00:00 AM,05:55:04,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2100]-[2200] LOS GATOS-ALMADEN RD ,San Jose,CA
20230605142412PD,9578004,6/5/2023 12:00:00 AM,P231560579,2,6/5/2023 12:00:00 AM,6/5/2023 12:00:00 AM,14:23:05,1066,SUSPICIOUS PERSON,CAN,Canceled,MYRTLE ST & W HEDDING ST,San Jose,CA
20230903211938PD,9694707,9/3/2023 12:00:00 AM,P232460804,2,9/3/2023 12:00:00 AM,9/3/2023 12:00:00 AM,21:17:47,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[5400]-[5500] COUNTRY CLUB PY ,San Jose,CA
20230215102646PS,9438834,2/15/2023 12:00:00 AM,P230460186,3,2/15/2023 12:00:00 AM,2/15/2023 12:00:00 AM,08:05:14,602PC,TRESPASSING,N,No report required; dispatch record only,[1200]-[1300] PINE AV ,San Jose,CA
20230828215938PD,9686925,8/28/2023 12:00:00 AM,P232400863,4,8/28/2023 12:00:00 AM,8/28/2023 12:00:00 AM,19:29:49,22500,PARKING VIOLATION,CAN,Canceled,[400]-[500] JOSEFA ST ,San Jose,CA
20231124162109PS,9798032,11/24/2023 12:00:00 AM,P233280498,6,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,16:20:08,1195,VEHICLE STOP,N,No report required; dispatch record only,E CAPITOL EX & SENTER RD,San Jose,CA
20230729045423PD,9647340,7/29/2023 12:00:00 AM,P232100190,3,7/29/2023 12:00:00 AM,7/29/2023 12:00:00 AM,04:32:13,1033A,"ALARM, AUDIBLE",CAN,Canceled,[4300]-[4400] ALBANY DR ,San Jose,CA
20231126155600PS,9800396,11/26/2023 12:00:00 AM,P233300494,2,11/26/2023 12:00:00 AM,11/26/2023 12:00:00 AM,15:32:31,1066,SUSPICIOUS PERSON,DUPNCAN,No Disposition,[900]-[1000] N 5TH ST ,San Jose,CA
20231214164010PS,9823363,12/14/2023 12:00:00 AM,P233480556,1,12/14/2023 12:00:00 AM,12/14/2023 12:00:00 AM,14:22:20,211,ROBBERY,N,No report required; dispatch record only,[600]-[700] TULLY RD ,San Jose,CA
20230119114042PS,9405572,1/19/2023 12:00:00 AM,P230190189,4,1/19/2023 12:00:00 AM,1/19/2023 12:00:00 AM,08:56:42,22500,PARKING VIOLATION,G,Gone on Arrival/unable to locate,TERILYN AV & DRACENA WY,San Jose,CA
20230521061750PD,9558121,5/21/2023 12:00:00 AM,P231410178,4,5/21/2023 12:00:00 AM,5/21/2023 12:00:00 AM,03:49:50,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[400]-[500] CAPITOL VILLAGE CL ,San Jose,CA
20231022014928PD,9756486,10/22/2023 12:00:00 AM,P232950121,2,10/22/2023 12:00:00 AM,10/22/2023 12:00:00 AM,01:27:28,911UNK,UNK TYPE 911 CALL,DUPNCAN,No Disposition,[1600]-[1700] HAMILTON AV ,San Jose,CA
20230904014519PD,9694921,9/4/2023 12:00:00 AM,P232470021,4,9/4/2023 12:00:00 AM,9/4/2023 12:00:00 AM,00:20:55,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[4900]-[5000] LYNG DR ,San Jose,CA
20231211184330PS,9819704,12/11/2023 12:00:00 AM,P233450766,1,12/11/2023 12:00:00 AM,12/11/2023 12:00:00 AM,17:56:46,211SA,STRONG ARM ROBBERY,CAN,Canceled,[2100]-[2200] MONTEREY RD ,San Jose,CA
20231122145852PS,9795535,11/22/2023 12:00:00 AM,P233260325,3,11/22/2023 12:00:00 AM,11/22/2023 12:00:00 AM,10:34:51,459,BURGLARY (460),R,Report taken,[4100]-[4200] FEAFEL DR ,San Jose,CA
20230219145413PS,9444387,2/19/2023 12:00:00 AM,P230500483,6,2/19/2023 12:00:00 AM,2/19/2023 12:00:00 AM,14:26:57,1195,VEHICLE STOP,N,No report required; dispatch record only,S JACKSON AV & KAMMERER AV,San Jose,CA
20230401205743PD,9494626,4/1/2023 12:00:00 AM,P230910065,2,4/1/2023 12:00:00 AM,4/1/2023 12:00:00 AM,01:26:00,1065J,MISSING JUVENILE,N,No report required; dispatch record only,[1200]-[1300] ADRIAN WY ,San Jose,CA
20230305193035PS,9461861,3/5/2023 12:00:00 AM,P230640633,5,3/5/2023 12:00:00 AM,3/5/2023 12:00:00 AM,19:12:13,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",[1500]-[1600] ALTA GLEN DR ,San Jose,CA
20230721162454PD,9637229,7/21/2023 12:00:00 AM,P232020625,2,7/21/2023 12:00:00 AM,7/21/2023 12:00:00 AM,16:20:40,415,DISTURBANCE,CAN,Canceled,S 1ST ST & MONTEREY RD,San Jose,CA
20230331095148PD,9493558,3/31/2023 12:00:00 AM,P230900262,2,3/31/2023 12:00:00 AM,3/31/2023 12:00:00 AM,09:43:57,415,DISTURBANCE,N,No report required; dispatch record only,MONTEREY RD & COTTAGE GROVE AV,San Jose,CA
20231004001202PD,9733025,10/3/2023 12:00:00 AM,P232760916,3,10/3/2023 12:00:00 AM,10/3/2023 12:00:00 AM,21:43:22,459R,BURGLARY  REPORT  (460),R,Report taken,[2700]-[2800] CLOVER MEADOW CT ,San Jose,CA
20230426124212PD,9526146,4/26/2023 12:00:00 AM,P231160279,3,4/26/2023 12:00:00 AM,4/26/2023 12:00:00 AM,10:28:12,602PC,TRESPASSING,N,No report required; dispatch record only,[1500]-[1600] W SAN CARLOS ST ,San Jose,CA
20230913102317PD,9707023,9/13/2023 12:00:00 AM,P232560267,2,9/13/2023 12:00:00 AM,9/13/2023 12:00:00 AM,10:08:20,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,VISTAPARK DR & W CAPITOL EX,San Jose,CA
20230203012014PS,9424246,2/4/2023 12:00:00 AM,P230340051,6,2/3/2023 12:00:00 AM,2/3/2023 12:00:00 AM,01:18:34,1195,VEHICLE STOP,N,No report required; dispatch record only,,San Jose,CA
20231014070213PD,9746158,10/14/2023 12:00:00 AM,P232870211,3,10/14/2023 12:00:00 AM,10/14/2023 12:00:00 AM,05:58:43,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5500]-[5600] MONTEREY RD ,San Jose,CA
20230415033559PD,9512389,4/15/2023 12:00:00 AM,P231050112,3,4/15/2023 12:00:00 AM,4/15/2023 12:00:00 AM,03:16:08,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[1300]-[1400] LEXINGTON DR ,San Jose,CA
20230613122241PD,9587687,6/13/2023 12:00:00 AM,P231640218,2,6/13/2023 12:00:00 AM,6/13/2023 12:00:00 AM,08:47:21,415,DISTURBANCE,C,Criminal Citation,[2000]-[2100] AIRPORT BL ,San Jose,CA
20230304041934PS,9460022,3/4/2023 12:00:00 AM,P230630127,3,3/4/2023 12:00:00 AM,3/4/2023 12:00:00 AM,03:22:56,1154,SUSPICIOUS VEHICLE,CAN,Canceled,[2200]-[2300] EMERALD HILLS CL ,San Jose,CA
20230611162006PD,9585589,6/11/2023 12:00:00 AM,P231620472,4,6/11/2023 12:00:00 AM,6/11/2023 12:00:00 AM,14:34:46,22500,PARKING VIOLATION,CAN,Canceled,[6100]-[6200] ELLERBROOK WY ,San Jose,CA
20230917204155PD,9712781,9/17/2023 12:00:00 AM,P232600709,3,9/17/2023 12:00:00 AM,9/17/2023 12:00:00 AM,19:26:11,23103,RECKLESS DRIVING,N,No report required; dispatch record only,[300]-[400] OAKBERRY WY ,San Jose,CA
20230629024909PD,9608112,6/29/2023 12:00:00 AM,P231800074,2,6/29/2023 12:00:00 AM,6/29/2023 12:00:00 AM,02:13:57,415UNK,"DISTURBANCE, UNKNOWN",N,No report required; dispatch record only,[6000]-[6100] MONTEREY RD ,San Jose,CA
20230515231358PD,9550977,5/15/2023 12:00:00 AM,P231351010,3,5/15/2023 12:00:00 AM,5/15/2023 12:00:00 AM,22:04:16,1033A,"ALARM, AUDIBLE",CAN,Canceled,[4800]-[4900] SAN FELIPE RD ,San Jose,CA
20230928181634PD,9726465,9/28/2023 12:00:00 AM,P232710688,2,9/28/2023 12:00:00 AM,9/28/2023 12:00:00 AM,17:46:13,FDAID,FIRE DEPARTMENT REQUEST FOR PD,Z,No Disposition,[500]-[600] BRENNAN ST ,San Jose,CA
20230917034450PD,9711960,9/17/2023 12:00:00 AM,P232600084,3,9/17/2023 12:00:00 AM,9/17/2023 12:00:00 AM,01:36:52,415,DISTURBANCE,CAN,Canceled,[3500]-[3600] GUM TREE DR ,San Jose,CA
20231211211638PS,9819602,12/11/2023 12:00:00 AM,P233450683,3,12/11/2023 12:00:00 AM,12/11/2023 12:00:00 AM,16:42:43,459R,BURGLARY  REPORT  (460),R,Report taken,[700]-[800] S 12TH ST ,San Jose,CA
20230508181422PD,9541585,5/8/2023 12:00:00 AM,P231280607,2,5/8/2023 12:00:00 AM,5/8/2023 12:00:00 AM,17:16:27,DVRO,VIOLATION OF PROTECTIVE ORDER,R,Report taken,[3600]-[3700] WATERBURY CT ,San Jose,CA
20231205135105PS,9811703,12/5/2023 12:00:00 AM,P233390453,1,12/5/2023 12:00:00 AM,12/5/2023 12:00:00 AM,13:33:16,1033S,"ALARM, SILENT",CAN,Canceled,[6300]-[6300] SAN IGNACIO AV ,San Jose,CA
20231023081315PD,9757809,10/23/2023 12:00:00 AM,P232960197,5,10/23/2023 12:00:00 AM,10/23/2023 12:00:00 AM,07:40:10,10851R,RECOVERED STOLEN VEHICLE,O,Supplemental report taken,[0]-[100] CEDAR LN ,San Jose,CA
20230603224646PD,9575862,6/3/2023 12:00:00 AM,P231540928,4,6/3/2023 12:00:00 AM,6/3/2023 12:00:00 AM,22:04:53,415M,"DISTURBANCE, MUSIC",CAN,Canceled,CHERRY AV & MINNESOTA AV,San Jose,CA
20230808163710PD,9660950,8/8/2023 12:00:00 AM,P232200668,2,8/8/2023 12:00:00 AM,8/8/2023 12:00:00 AM,16:20:55,WELCK,WELFARE CHECK,CAN,Canceled,[300]-[400] RIVER OAKS CL ,San Jose,CA
20231106151619PS,9775883,11/6/2023 12:00:00 AM,P233100472,3,11/6/2023 12:00:00 AM,11/6/2023 12:00:00 AM,13:04:11,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[4600]-[4700] NORWALK DR ,San Jose,CA
20231117234930PS,9789999,11/17/2023 12:00:00 AM,P233210926,3,11/17/2023 12:00:00 AM,11/17/2023 12:00:00 AM,22:47:09,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,,San Jose,CA
20230412151533PD,9509277,4/12/2023 12:00:00 AM,P231020547,2,4/12/2023 12:00:00 AM,4/12/2023 12:00:00 AM,15:00:53,WELCK,WELFARE CHECK,CAN,Canceled,[700]-[800] ALMADEN AV ,San Jose,CA
20231223083935PS,9834632,12/23/2023 12:00:00 AM,P233570220,3,12/23/2023 12:00:00 AM,12/23/2023 12:00:00 AM,08:32:03,602PC,TRESPASSING,CAN,Canceled,[400]-[500] MILAN DR ,San Jose,CA
20230309100812PS,9465847,3/9/2023 12:00:00 AM,P230680107,4,3/9/2023 12:00:00 AM,3/9/2023 12:00:00 AM,05:37:05,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,[1200]-[1300] CHATEAU DR ,San Jose,CA
20230827053133PD,9684501,8/26/2023 12:00:00 AM,P232380984,3,8/26/2023 12:00:00 AM,8/26/2023 12:00:00 AM,22:55:54,594,MALICIOUS MISCHIEF,R,Report taken,[2600]-[2700] ALUM ROCK AV ,San Jose,CA
20230113235929PS,9399358,1/13/2023 12:00:00 AM,P230130941,2,1/13/2023 12:00:00 AM,1/13/2023 12:00:00 AM,23:52:59,415F,"DISTURBANCE, FAMILY",CAN,Canceled,[200]-[300] W MISSION ST ,San Jose,CA
20230623174620PD,9600771,6/23/2023 12:00:00 AM,P231740277,3,6/23/2023 12:00:00 AM,6/23/2023 12:00:00 AM,09:23:26,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[4200]-[4300] MEG DR ,San Jose,CA
20231109063030PS,9779206,11/9/2023 12:00:00 AM,P233130102,3,11/9/2023 12:00:00 AM,11/9/2023 12:00:00 AM,04:28:50,602PC,TRESPASSING,N,No report required; dispatch record only,[0]-[100] S 11TH ST ,San Jose,CA
20230401193207PD,9495368,4/1/2023 12:00:00 AM,P230910639,6,4/1/2023 12:00:00 AM,4/1/2023 12:00:00 AM,18:49:10,1195,VEHICLE STOP,N,No report required; dispatch record only,W SAN CARLOS ST & ROYAL AV,San Jose,CA
20230914102913PD,9708311,9/14/2023 12:00:00 AM,P232570254,2,9/14/2023 12:00:00 AM,9/14/2023 12:00:00 AM,09:34:05,WELCKEMS,WELFARE CHECK (COMBINED EVENT),T,Turned over To (TOT),[1200]-[1300] COOLIDGE AV ,San Jose,CA
20230110082310PS,9394387,1/10/2023 12:00:00 AM,P230100228,2,1/10/2023 12:00:00 AM,1/10/2023 12:00:00 AM,05:02:17,1080,EXPLOSION,N,No report required; dispatch record only,[2000]-[2100] PLEASANT CREST CT ,San Jose,CA
20230119150600PS,9405903,1/19/2023 12:00:00 AM,P230190432,3,1/19/2023 12:00:00 AM,1/19/2023 12:00:00 AM,14:03:16,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,MONTEREY RD & E ALMA AV,San Jose,CA
